label_accuracy,label_rmse,label_pearson,label_spearman,category_accuracy,target_accuracy,model_name
0.43526170798898073,1.3173978860172217,0.2452563430515394,0.24898687865891922,0.5674931129476584,0.699724517906336,deepseek-v3
0.4490358126721763,1.3278122606185845,0.24596626168339303,0.25004688694170973,0.5702479338842975,0.696969696969697,doubao-seed-1-6-250615
0.44352617079889806,1.3246965451148118,0.23998480097903893,0.24989092103702898,0.5702479338842975,0.7024793388429752,gemini-2.5-pro
0.44077134986225897,1.3340218607912204,0.24156739496765295,0.2479305586223044,0.5702479338842975,0.6942148760330579,gpt-4o
0.43370165745856354,1.3097593722740328,0.2665370913259363,0.26945155441366914,0.5564738292011019,0.6942148760330579,kimi-k2-instruct
0.43526170798898073,1.3026778945578592,0.2503669067004537,0.2466758183959563,0.5702479338842975,0.699724517906336,qwen-max
